age,employed_now,employed_wife,employed_out_wife,college_deg,children,condition,married,c_list,t_list,c_outside_self,c_outside_guess,c_outside_confidence,t_outside_guess,t_outside_confidence,t_outside_mean,c_outside_mean,c_outside_guess_frac,t_outside_guess_frac,c_outside_wedge,t_outside_wedge
33,1,0,0,TRUE,2,0,TRUE,1,NA,0,50,3,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
25,1,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,62.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.6270000076293946,NA,-17.755472725320914
25,1,1,2,TRUE,4,0,TRUE,3,NA,1,99.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.9969999694824219,NA,17.28241453065978,NA
25,1,1,2,FALSE,2,0,TRUE,1,NA,1,99.30000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.9930000305175781,NA,16.882420634175404,NA
25,2,1,2,TRUE,3,1,TRUE,NA,2,NA,NA,NA,52.400001525878906,4,80.45547348826037,82.41758241758241,NA,0.524000015258789,NA,-28.05547196238146
25,1,1,2,FALSE,3,0,TRUE,2,NA,1,69.69999694824219,4,NA,NA,80.45547348826037,82.41758241758241,0.6969999694824218,NA,-12.717585469340221,NA
٣٣,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,10.300000190734863,1,80.45547348826037,82.41758241758241,NA,0.10300000190734863,NA,-70.1554732975255
25,1,0,0,FALSE,3,0,TRUE,1,NA,0,35.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.35700000762939454,NA,-46.717581654642956,NA
25,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,82.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.8269999694824218,NA,2.2445234599818207
25,1,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,65.5999984741211,5,80.45547348826037,82.41758241758241,NA,0.6559999847412109,NA,-14.855475014139273
25,1,1,2,TRUE,3,0,TRUE,3,NA,1,96.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.9690000152587891,NA,14.482419108296497,NA
25,1,0,0,TRUE,3,0,TRUE,1,NA,0,38.29999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.38299999237060545,NA,-44.11758318052186,NA
25,1,1,2,FALSE,3,0,TRUE,2,NA,1,30.299999237060547,5,NA,NA,80.45547348826037,82.41758241758241,0.3029999923706055,NA,-52.11758318052186,NA
25,1,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,59.5,5,80.45547348826037,82.41758241758241,NA,0.595,NA,-20.955473488260367
26,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,48.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.4829999923706055,NA,-32.15547425119982
25,1,1,2,FALSE,3,0,TRUE,1,NA,1,97.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.975999984741211,NA,15.182416056538685,NA
35,1,0,0,FALSE,3,0,TRUE,2,NA,1,100,5,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
25,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,92.5,4,80.45547348826037,82.41758241758241,NA,0.925,NA,12.044526511739633
28,1,1,2,FALSE,2,0,TRUE,1,NA,1,40.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.40599998474121096,NA,-41.817583943461315,NA
25,1,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,69.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6919999694824219,NA,-11.25547654001818
25,2,1,2,TRUE,2,1,TRUE,NA,3,NA,NA,NA,78.5,5,80.45547348826037,82.41758241758241,NA,0.785,NA,-1.9554734882603668
26,1,1,2,FALSE,3,0,TRUE,3,NA,1,98.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.9830000305175781,NA,15.882420634175404,NA
26,1,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,58.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.5890000152587891,NA,-21.55547196238146
27,1,1,2,TRUE,3,0,TRUE,2,NA,1,78.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7830000305175782,NA,-4.1175793658245965,NA
27,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,59.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5980000305175781,NA,-20.655470436502554
27,1,0,0,FALSE,3,1,TRUE,NA,1,NA,NA,NA,54.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.544000015258789,NA,-26.05547196238146
35,1,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,30.299999237060547,3,80.45547348826037,82.41758241758241,NA,0.3029999923706055,NA,-50.15547425119982
27,1,1,2,FALSE,3,0,TRUE,1,NA,1,66.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6669999694824219,NA,-15.717585469340221,NA
33,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,30,3,80.45547348826037,82.41758241758241,NA,0.3,NA,-50.45547348826037
27,2,1,2,TRUE,4,0,TRUE,2,NA,1,98,4,NA,NA,80.45547348826037,82.41758241758241,0.98,NA,15.582417582417591,NA
29,1,0,0,TRUE,2,0,TRUE,1,NA,1,81,5,NA,NA,80.45547348826037,82.41758241758241,0.81,NA,-1.417582417582409,NA
29,1,0,0,TRUE,1,1,TRUE,NA,3,NA,NA,NA,20.399999618530273,3,80.45547348826037,82.41758241758241,NA,0.20399999618530273,NA,-60.05547386973009
27,1,1,2,FALSE,2,1,TRUE,NA,1,NA,NA,NA,69.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6919999694824219,NA,-11.25547654001818
27,1,1,2,TRUE,2,0,TRUE,1,NA,1,69.5,5,NA,NA,80.45547348826037,82.41758241758241,0.695,NA,-12.917582417582409,NA
27,1,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,56.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.5619999694824219,NA,-24.25547654001818
35,1,0,0,FALSE,3,0,TRUE,1,NA,1,44.900001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.4490000152587891,NA,-37.5175808917035,NA
27,1,1,2,FALSE,3,0,TRUE,2,NA,1,69.5,5,NA,NA,80.45547348826037,82.41758241758241,0.695,NA,-12.917582417582409,NA
26,1,1,2,FALSE,2,1,TRUE,NA,3,NA,NA,NA,70.5999984741211,5,80.45547348826037,82.41758241758241,NA,0.705999984741211,NA,-9.855475014139273
28,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,57.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.5790000152587891,NA,-22.55547196238146
28,1,1,2,TRUE,4,0,TRUE,2,NA,1,78.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7880000305175782,NA,-3.6175793658245965,NA
27,1,1,2,TRUE,4,0,TRUE,1,NA,1,62.5,5,NA,NA,80.45547348826037,82.41758241758241,0.625,NA,-19.91758241758241,NA
28,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,71.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.7140000152587891,NA,-9.05547196238146
34,1,0,0,FALSE,5,1,TRUE,NA,3,NA,NA,NA,41,4,80.45547348826037,82.41758241758241,NA,0.41,NA,-39.45547348826037
28,1,1,2,TRUE,3,0,TRUE,2,NA,1,67.30000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.6730000305175782,NA,-15.117579365824596,NA
28,1,1,2,TRUE,3,0,TRUE,2,NA,1,59.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.5980000305175781,NA,-22.617579365824596,NA
28,1,1,2,TRUE,3,1,TRUE,NA,4,NA,NA,NA,69.19999694824219,4,80.45547348826037,82.41758241758241,NA,0.6919999694824219,NA,-11.25547654001818
28,1,1,2,FALSE,3,0,TRUE,2,NA,1,68.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.6840000152587891,NA,-14.017580891703503,NA
28,1,1,2,TRUE,2,1,TRUE,NA,4,NA,NA,NA,72,5,80.45547348826037,82.41758241758241,NA,0.72,NA,-8.455473488260367
28,1,1,2,TRUE,3,1,TRUE,NA,4,NA,NA,NA,63.900001525878906,4,80.45547348826037,82.41758241758241,NA,0.639000015258789,NA,-16.55547196238146
28,1,1,2,FALSE,5,0,TRUE,1,NA,1,60.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6019999694824218,NA,-22.21758546934022,NA
28,1,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,65.9000015258789,5,80.45547348826037,82.41758241758241,NA,0.659000015258789,NA,-14.55547196238146
28,1,1,2,FALSE,4,0,TRUE,1,NA,1,60.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.605999984741211,NA,-21.817583943461315,NA
25,1,1,2,TRUE,2,0,TRUE,3,NA,1,91.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.9109999847412109,NA,8.682416056538685,NA
28,2,1,1,FALSE,3,0,TRUE,1,NA,1,68.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6859999847412109,NA,-13.817583943461315,NA
28,1,1,2,FALSE,2,1,TRUE,NA,2,NA,NA,NA,75.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.754000015258789,NA,-5.055471962381461
34,1,0,0,FALSE,5,1,TRUE,NA,1,NA,NA,NA,0,1,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
34,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,18.700000762939453,3,80.45547348826037,82.41758241758241,NA,0.18700000762939453,NA,-61.755472725320914
27,1,1,2,TRUE,2,0,TRUE,3,NA,1,42.5,4,NA,NA,80.45547348826037,82.41758241758241,0.425,NA,-39.91758241758241,NA
35,1,1,2,FALSE,6,0,TRUE,1,NA,1,40,3,NA,NA,80.45547348826037,82.41758241758241,0.4,NA,-42.41758241758241,NA
0,1,0,0,TRUE,5,0,TRUE,2,NA,1,96.0999984741211,4,NA,NA,80.45547348826037,82.41758241758241,0.960999984741211,NA,13.682416056538685,NA
28,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,59.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.5940000152587891,NA,-21.05547196238146
28,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,61,5,80.45547348826037,82.41758241758241,NA,0.61,NA,-19.455473488260367
28,1,1,2,FALSE,3,0,TRUE,1,NA,1,77.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.7759999847412109,NA,-4.817583943461315,NA
27,1,0,0,FALSE,2,0,TRUE,2,NA,1,81.4000015258789,4,NA,NA,80.45547348826037,82.41758241758241,0.8140000152587891,NA,-1.0175808917035027,NA
28,1,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,55.099998474121094,4,80.45547348826037,82.41758241758241,NA,0.5509999847412109,NA,-25.355475014139273
28,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,65,5,80.45547348826037,82.41758241758241,NA,0.65,NA,-15.455473488260367
28,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,55.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5580000305175781,NA,-24.655470436502554
28,1,1,2,FALSE,3,0,TRUE,1,NA,1,66.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.664000015258789,NA,-16.017580891703503,NA
28,1,1,2,FALSE,2,1,TRUE,NA,2,NA,NA,NA,55.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5529999923706055,NA,-25.15547425119982
28,1,1,2,FALSE,3,0,TRUE,2,NA,1,30.299999237060547,5,NA,NA,80.45547348826037,82.41758241758241,0.3029999923706055,NA,-52.11758318052186,NA
28,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,70.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.7080000305175781,NA,-9.655470436502554
36,2,0,0,TRUE,3,0,TRUE,0,NA,1,48.70000076293945,4,NA,NA,80.45547348826037,82.41758241758241,0.48700000762939455,NA,-33.717581654642956,NA
28,1,0,0,TRUE,3,0,TRUE,2,NA,1,65.80000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.6580000305175782,NA,-16.617579365824596,NA
28,1,1,2,TRUE,3,0,TRUE,1,NA,1,64.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6409999847412109,NA,-18.317583943461315,NA
28,1,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,100,5,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
29,1,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,90.80000305175781,4,80.45547348826037,82.41758241758241,NA,0.9080000305175782,NA,10.344529563497446
27,1,0,0,TRUE,1,0,TRUE,1,NA,1,70.30000305175781,3,NA,NA,80.45547348826037,82.41758241758241,0.7030000305175781,NA,-12.117579365824596,NA
28,1,0,0,TRUE,5,1,TRUE,NA,2,NA,NA,NA,53.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.534000015258789,NA,-27.05547196238146
28,1,1,2,TRUE,3,0,TRUE,2,NA,1,69.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.6940000152587891,NA,-13.017580891703503,NA
29,2,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,53.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.539000015258789,NA,-26.55547196238146
29,1,0,0,FALSE,3,0,TRUE,2,NA,1,64.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6459999847412109,NA,-17.817583943461315,NA
29,1,1,2,FALSE,3,1,TRUE,NA,4,NA,NA,NA,50.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5070000076293946,NA,-29.755472725320914
28,1,0,0,FALSE,3,0,TRUE,2,NA,1,57.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5709999847412109,NA,-25.317583943461315,NA
28,1,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,57.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5729999923706055,NA,-23.15547425119982
30,1,0,0,FALSE,3,0,TRUE,2,NA,0,92.30000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.9230000305175782,NA,9.882420634175404,NA
31,1,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,30.599998474121094,3,80.45547348826037,82.41758241758241,NA,0.30599998474121093,NA,-49.85547501413927
31,1,1,2,TRUE,2,1,TRUE,NA,1,NA,NA,NA,8.5,2,80.45547348826037,82.41758241758241,NA,0.085,NA,-71.95547348826037
0,1,0,0,FALSE,3,0,TRUE,2,NA,1,77,3,NA,NA,80.45547348826037,82.41758241758241,0.77,NA,-5.417582417582409,NA
31,1,0,0,FALSE,1,1,TRUE,NA,4,NA,NA,NA,68.4000015258789,3,80.45547348826037,82.41758241758241,NA,0.6840000152587891,NA,-12.05547196238146
35,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,0,2,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
34,1,0,0,FALSE,2,0,TRUE,1,NA,1,40,2,NA,NA,80.45547348826037,82.41758241758241,0.4,NA,-42.41758241758241,NA
29,1,0,0,FALSE,4,0,TRUE,2,NA,0,33.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.33099998474121095,NA,-49.317583943461315,NA
29,1,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,44.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.44400001525878907,NA,-36.05547196238146
29,1,0,0,TRUE,5,0,TRUE,1,NA,0,67.80000305175781,4,NA,NA,80.45547348826037,82.41758241758241,0.6780000305175782,NA,-14.617579365824596,NA
29,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,45.400001525878906,4,80.45547348826037,82.41758241758241,NA,0.4540000152587891,NA,-35.05547196238146
31,2,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,59.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.5929999923706055,NA,-21.15547425119982
29,1,0,0,FALSE,4,1,TRUE,NA,1,NA,NA,NA,47.5,5,80.45547348826037,82.41758241758241,NA,0.475,NA,-32.95547348826037
29,1,0,0,TRUE,5,0,TRUE,1,NA,0,29.399999618530273,4,NA,NA,80.45547348826037,82.41758241758241,0.29399999618530276,NA,-53.017582799052136,NA
29,1,0,0,FALSE,5,0,TRUE,2,NA,1,40,5,NA,NA,80.45547348826037,82.41758241758241,0.4,NA,-42.41758241758241,NA
29,1,1,2,TRUE,4,0,TRUE,1,NA,1,62.5,5,NA,NA,80.45547348826037,82.41758241758241,0.625,NA,-19.91758241758241,NA
29,1,1,2,TRUE,5,1,TRUE,NA,2,NA,NA,NA,51.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5109999847412109,NA,-29.355475014139273
29,1,0,0,TRUE,3,1,TRUE,NA,2,NA,NA,NA,55,5,80.45547348826037,82.41758241758241,NA,0.55,NA,-25.455473488260367
29,1,0,0,FALSE,4,0,TRUE,2,NA,0,50,4,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
30,1,0,0,FALSE,5,0,TRUE,1,NA,0,35.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.3509999847412109,NA,-47.317583943461315,NA
30,1,0,0,FALSE,4,1,TRUE,NA,1,NA,NA,NA,54.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.544000015258789,NA,-26.05547196238146
30,1,0,0,FALSE,5,1,TRUE,NA,3,NA,NA,NA,61.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.6190000152587891,NA,-18.55547196238146
33,1,1,2,FALSE,2,0,TRUE,2,NA,1,100,3,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
34,1,1,2,FALSE,2,0,TRUE,1,NA,1,90.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.9059999847412109,NA,8.182416056538685,NA
35,1,1,2,FALSE,2,1,TRUE,NA,3,NA,NA,NA,100,5,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
30,1,1,2,FALSE,3,1,TRUE,NA,3,NA,NA,NA,60.5,5,80.45547348826037,82.41758241758241,NA,0.605,NA,-19.955473488260367
30,1,0,0,FALSE,3,0,TRUE,1,NA,0,41.20000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.41200000762939454,NA,-41.217581654642956,NA
30,1,1,2,FALSE,4,0,TRUE,2,NA,1,78.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7880000305175782,NA,-3.6175793658245965,NA
30,1,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,45.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.45299999237060545,NA,-35.15547425119982
30,1,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,54.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.5469999694824219,NA,-25.75547654001818
30,1,1,2,FALSE,3,0,TRUE,2,NA,1,81,4,NA,NA,80.45547348826037,82.41758241758241,0.81,NA,-1.417582417582409,NA
30,1,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,72.5,5,80.45547348826037,82.41758241758241,NA,0.725,NA,-7.955473488260367
30,1,0,0,FALSE,4,0,TRUE,2,NA,1,72.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.7290000152587891,NA,-9.517580891703503,NA
31,1,0,0,FALSE,4,1,TRUE,NA,1,NA,NA,NA,52.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5229999923706055,NA,-28.15547425119982
30,1,0,0,FALSE,5,1,TRUE,NA,3,NA,NA,NA,35.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.3559999847412109,NA,-44.85547501413927
27,1,0,0,FALSE,3,0,TRUE,3,NA,0,29,3,NA,NA,80.45547348826037,82.41758241758241,0.29,NA,-53.41758241758241,NA
31,1,0,0,FALSE,4,0,TRUE,3,NA,1,51.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.519000015258789,NA,-30.517580891703503,NA
31,1,1,2,FALSE,4,0,TRUE,1,NA,1,73.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7319999694824219,NA,-9.217585469340221,NA
31,1,0,0,FALSE,4,1,TRUE,NA,1,NA,NA,NA,70.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.7080000305175781,NA,-9.655470436502554
32,1,0,0,FALSE,2,0,TRUE,1,NA,1,65.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6519999694824219,NA,-17.21758546934022,NA
31,1,0,0,FALSE,3,1,TRUE,NA,2,NA,NA,NA,33.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.3370000076293945,NA,-46.755472725320914
31,2,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,62.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6219999694824219,NA,-18.25547654001818
31,1,1,2,FALSE,4,0,TRUE,1,NA,1,81,5,NA,NA,80.45547348826037,82.41758241758241,0.81,NA,-1.417582417582409,NA
31,1,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,63.69999694824219,4,80.45547348826037,82.41758241758241,NA,0.6369999694824219,NA,-16.75547654001818
31,1,0,0,FALSE,3,0,TRUE,2,NA,1,41.20000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.41200000762939454,NA,-41.217581654642956,NA
29,1,0,0,TRUE,4,0,TRUE,1,NA,1,65.5999984741211,3,NA,NA,80.45547348826037,82.41758241758241,0.6559999847412109,NA,-16.817583943461315,NA
35,1,0,0,FALSE,2,1,TRUE,NA,2,NA,NA,NA,50,4,80.45547348826037,82.41758241758241,NA,0.5,NA,-30.455473488260367
25,2,1,2,FALSE,2,0,TRUE,2,NA,1,70.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.7040000152587891,NA,-12.017580891703503,NA
30,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,83.4000015258789,4,80.45547348826037,82.41758241758241,NA,0.8340000152587891,NA,2.9445280376185394
31,1,0,0,FALSE,4,0,TRUE,2,NA,1,69.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6980000305175781,NA,-12.617579365824596,NA
31,1,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,57.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5709999847412109,NA,-23.355475014139273
31,1,0,0,TRUE,5,1,TRUE,NA,2,NA,NA,NA,69.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.6980000305175781,NA,-10.655470436502554
31,1,0,0,FALSE,4,0,TRUE,1,NA,1,50,5,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
31,1,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,52.400001525878906,4,80.45547348826037,82.41758241758241,NA,0.524000015258789,NA,-28.05547196238146
31,1,1,2,TRUE,5,0,TRUE,1,NA,0,35.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.35400001525878905,NA,-47.0175808917035,NA
31,1,0,0,FALSE,4,0,TRUE,1,NA,1,63.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.6359999847412109,NA,-18.817583943461315,NA
31,1,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,70.5,5,80.45547348826037,82.41758241758241,NA,0.705,NA,-9.955473488260367
31,1,0,0,TRUE,4,0,TRUE,2,NA,1,74.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.740999984741211,NA,-8.317583943461315,NA
31,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,57.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5780000305175781,NA,-22.655470436502554
31,1,1,2,FALSE,3,0,TRUE,1,NA,1,58.5,5,NA,NA,80.45547348826037,82.41758241758241,0.585,NA,-23.91758241758241,NA
31,1,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,59.79999923706055,5,80.45547348826037,82.41758241758241,NA,0.5979999923706054,NA,-20.65547425119982
31,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,64.5999984741211,4,80.45547348826037,82.41758241758241,NA,0.6459999847412109,NA,-15.855475014139273
31,1,0,0,TRUE,5,0,TRUE,2,NA,1,70.80000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7080000305175781,NA,-11.617579365824596,NA
32,1,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,58.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.580999984741211,NA,-22.355475014139273
32,1,0,0,TRUE,3,0,TRUE,2,NA,1,84.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.8440000152587891,NA,1.9824191082964973,NA
32,1,1,2,FALSE,5,1,TRUE,NA,2,NA,NA,NA,76,5,80.45547348826037,82.41758241758241,NA,0.76,NA,-4.455473488260367
32,1,0,0,FALSE,4,0,TRUE,2,NA,1,72.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7219999694824218,NA,-10.217585469340221,NA
32,1,0,0,TRUE,4,1,TRUE,NA,2,NA,NA,NA,51.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5170000076293946,NA,-28.755472725320914
32,1,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,65.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.6580000305175782,NA,-14.655470436502554
32,1,0,0,FALSE,4,0,TRUE,2,NA,1,76,5,NA,NA,80.45547348826037,82.41758241758241,0.76,NA,-6.417582417582409,NA
32,1,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,39.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.39299999237060546,NA,-41.15547425119982
32,1,0,0,FALSE,3,0,TRUE,2,NA,1,84.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.8469999694824218,NA,2.2824145306597785,NA
32,1,0,0,FALSE,4,0,TRUE,1,NA,1,58.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.5890000152587891,NA,-23.517580891703503,NA
32,1,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,80.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.8080000305175781,NA,0.3445295634974457
32,1,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,62.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.629000015258789,NA,-17.55547196238146
32,1,1,2,FALSE,4,1,TRUE,NA,1,NA,NA,NA,59.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.595999984741211,NA,-20.855475014139273
32,1,0,0,TRUE,6,0,TRUE,1,NA,0,20,3,NA,NA,80.45547348826037,82.41758241758241,0.2,NA,-62.41758241758241,NA
32,1,0,0,FALSE,5,1,TRUE,NA,1,NA,NA,NA,63.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.639000015258789,NA,-16.55547196238146
32,1,0,0,FALSE,4,0,TRUE,1,NA,1,75.5,5,NA,NA,80.45547348826037,82.41758241758241,0.755,NA,-6.917582417582409,NA
32,1,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,68,5,80.45547348826037,82.41758241758241,NA,0.68,NA,-12.455473488260367
31,1,0,0,TRUE,3,1,TRUE,NA,2,NA,NA,NA,11.300000190734863,5,80.45547348826037,82.41758241758241,NA,0.11300000190734863,NA,-69.1554732975255
33,1,0,0,FALSE,4,0,TRUE,1,NA,1,74.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.7440000152587891,NA,-8.017580891703503,NA
33,1,0,0,FALSE,4,0,TRUE,2,NA,1,50,5,NA,NA,80.45547348826037,82.41758241758241,0.5,NA,-32.41758241758241,NA
